file_id,section_text,section_type,parent_section_type,level,start,end,line_id,confidence,alias_source
71.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,672,694,28,1.0,đánh giá tại bệnh viện
71.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,695,721,29,1.0,các thủ thuật đã thực hiện
71.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,781,809,33,1.0,các phát hiện chẩn đoán khác
72.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
72.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,31,52,3,1.0,tiền sử bệnh hiện tại
72.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,53,84,4,1.0,thời điểm khởi phát triệu chứng
72.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,91,115,5,1.0,các triệu chứng hiện tại
72.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,143,174,8,1.0,các sự kiện trước khi nhập viện
72.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,782,804,18,1.0,đánh giá tại bệnh viện
72.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,805,823,19,1.0,kết quả xét nghiệm
72.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,984,1010,24,1.0,kết quả chẩn đoán hình ảnh
72.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,1298,1324,28,1.0,các thủ thuật đã thực hiện
72.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,1356,1384,31,1.0,các phát hiện chẩn đoán khác
73.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
73.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,166,186,3,1.0,các bệnh lý mãn tính
73.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,639,669,10,1.0,tiền sử phẫu thuật / thủ thuật
73.txt,Thuốc trước khi nhập viện lần này,MEDICATION_HISTORY,PAST_HISTORY,2,720,753,11,1.0,thuốc trước khi nhập viện lần này
73.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,1060,1081,20,1.0,tiền sử bệnh hiện tại
73.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,1086,1101,21,1.0,lý do nhập viện
73.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,1116,1147,22,1.0,thời điểm khởi phát triệu chứng
73.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,1200,1214,23,1.0,diễn biến bệnh
73.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,1388,1408,26,1.0,triệu chứng hiện tại
73.txt,Các sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,1423,1454,27,1.0,các sự kiện trước khi nhập viện
73.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1522,1557,28,1.0,tình trạng ngay trước khi nhập viện
73.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1685,1707,33,1.0,đánh giá tại bệnh viện
74.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
74.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,21,51,2,1.0,tiền sử phẫu thuật / thủ thuật
74.txt,Thuốc trước khi nhập viện lần này,MEDICATION_HISTORY,PAST_HISTORY,2,125,158,3,1.0,thuốc trước khi nhập viện lần này
74.txt,Tiền sử bệnh bệnh hiện tại,CURRENT_HISTORY,,1,312,338,8,1.0,tiền sử bệnh bệnh hiện tại
74.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,343,358,9,1.0,lý do nhập viện
74.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,378,409,10,1.0,thời điểm khởi phát triệu chứng
74.txt,Diễn biến bệnh,SYMPTOM_DETAIL,CURRENT_HISTORY,2,422,436,11,1.0,diễn biến bệnh
74.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,673,693,16,1.0,triệu chứng hiện tại
74.txt,Sự kiện trước khi nhập viện,PRE_ADMISSION_EVENTS,CURRENT_HISTORY,2,787,814,21,1.0,sự kiện trước khi nhập viện
74.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1033,1068,24,1.0,tình trạng ngay trước khi nhập viện
74.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1480,1502,31,1.0,đánh giá tại bệnh viện
74.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1507,1525,32,1.0,kết quả xét nghiệm
74.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1569,1595,33,1.0,kết quả chẩn đoán hình ảnh
74.txt,Các phát hiện chẩn đoán khác,DIAGNOSTIC_FINDINGS,HOSPITAL_ASSESSMENT,2,1727,1755,34,1.0,các phát hiện chẩn đoán khác
75.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
75.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
75.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,158,188,5,1.0,tiền sử phẫu thuật / thủ thuật
75.txt,bệnh sử hiện tại,CURRENT_HISTORY,,1,602,618,12,1.0,bệnh sử hiện tại
75.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,623,638,13,1.0,lý do nhập viện
75.txt,Dấu hiệu lâm sàng,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,1550,1567,30,1.0,dấu hiệu lâm sàng
75.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,CURRENT_HISTORY,2,1583,1601,31,1.0,kết quả xét nghiệm
75.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,CURRENT_HISTORY,2,1624,1650,32,1.0,kết quả chẩn đoán hình ảnh
76.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
76.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
76.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,138,168,7,1.0,tiền sử phẫu thuật / thủ thuật
76.txt,Tiền sử bệnh hiện tại,CURRENT_HISTORY,,1,400,421,14,1.0,tiền sử bệnh hiện tại
76.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,426,441,15,1.0,lý do nhập viện
76.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,CURRENT_HISTORY,2,1069,1087,27,1.0,kết quả xét nghiệm
76.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,CURRENT_HISTORY,2,1193,1219,32,1.0,kết quả chẩn đoán hình ảnh
77.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
77.txt,Các bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,171,188,4,1.0,các bệnh mãn tính
77.txt,Các yếu tố nguy cơ liên quan,RISK_FACTORS,PAST_HISTORY,2,532,560,13,1.0,các yếu tố nguy cơ liên quan
77.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,621,637,15,1.0,bệnh sử hiện tại
77.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,642,657,16,1.0,lý do nhập viện
78.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
78.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
78.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,159,175,7,1.0,bệnh sử hiện tại
78.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,180,195,8,1.0,lý do nhập viện
78.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,546,558,17,1.0,cận lâm sàng
79.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
79.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,37,2,1.0,bệnh lý mãn tính
79.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,65,95,3,1.0,tiền sử phẫu thuật / thủ thuật
79.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,180,196,6,1.0,bệnh sử hiện tại
79.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,201,216,7,1.0,lý do nhập viện
79.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,272,292,8,1.0,triệu chứng hiện tại
80.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
80.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,46,2,1.0,bệnh lý mãn tính
80.txt,Bệnh sử  hiện tại,CURRENT_HISTORY,,1,95,112,4,1.0,bệnh sử hiện tại
80.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,117,132,5,1.0,lý do nhập viện
80.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,339,351,8,1.0,cận lâm sàng
81.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,3,19,1,1.0,bệnh sử hiện tại
81.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,20,35,2,1.0,lý do nhập viện
81.txt,Tình trạng ngay trước khi nhập viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,130,165,5,1.0,tình trạng ngay trước khi nhập viện
81.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,204,226,6,1.0,đánh giá tại bệnh viện
81.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,227,253,7,1.0,kết quả chẩn đoán hình ảnh
81.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,410,436,10,1.0,các thủ thuật đã thực hiện
82.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
82.txt,Các bệnh lý mạn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mạn tính
82.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,173,203,5,1.0,tiền sử phẫu thuật / thủ thuật
82.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,348,364,9,1.0,bệnh sử hiện tại
82.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,369,384,10,1.0,lý do nhập viện
82.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,776,788,20,1.0,cận lâm sàng
83.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,3,19,1,1.0,bệnh sử hiện tại
83.txt,Tình trạng lúc vào viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,149,172,3,1.0,tình trạng lúc vào viện
83.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,211,223,6,1.0,cận lâm sàng
83.txt,Chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,225,243,7,1.0,chẩn đoán hình ảnh
84.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
84.txt,Các bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,47,2,1.0,các bệnh mãn tính
84.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,173,189,9,1.0,bệnh sử hiện tại
84.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,194,209,10,1.0,lý do nhập viện
84.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,CURRENT_HISTORY,2,822,840,21,1.0,kết quả xét nghiệm
84.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,CURRENT_HISTORY,2,1035,1061,28,1.0,kết quả chẩn đoán hình ảnh
85.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
85.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,50,2,1.0,các bệnh lý mãn tính
85.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,402,432,10,1.0,tiền sử phẫu thuật / thủ thuật
85.txt,Bệnh sử  hiện tại,CURRENT_HISTORY,,1,566,583,15,1.0,bệnh sử hiện tại
85.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,589,611,17,1.0,đánh giá tại bệnh viện
86.txt,Tiền sử bệnh,PAST_HISTORY,,1,3,15,1,1.0,tiền sử bệnh
86.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,16,32,2,1.0,bệnh lý mãn tính
86.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,88,104,4,1.0,bệnh sử hiện tại
86.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,391,403,12,1.0,cận lâm sàng
86.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,405,431,13,1.0,kết quả chẩn đoán hình ảnh
86.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,692,718,16,1.0,các thủ thuật đã thực hiện
87.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
87.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,85,101,3,1.0,bệnh lý mãn tính
87.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,140,156,5,1.0,bệnh sử hiện tại
87.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,161,176,6,1.0,lý do nhập viện
88.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
88.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
88.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,237,267,7,1.0,tiền sử phẫu thuật / thủ thuật
88.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,415,431,13,1.0,bệnh sử hiện tại
88.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,436,451,14,1.0,lý do nhập viện
89.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
89.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,308,324,8,1.0,bệnh sử hiện tại
89.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,329,344,9,1.0,lý do nhập viện
89.txt,Tình trạng lúc vào viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,1116,1139,11,1.0,tình trạng lúc vào viện
89.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,1310,1322,16,1.0,cận lâm sàng
89.txt,Thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,1383,1405,18,1.0,thủ thuật đã thực hiện
90.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,3,19,1,1.0,bệnh sử hiện tại
90.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,77,97,3,1.0,triệu chứng hiện tại
90.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,151,173,7,1.0,đánh giá tại bệnh viện
90.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,174,200,8,1.0,các thủ thuật đã thực hiện
91.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
91.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,41,2,1.0,các bệnh lý mãn tính
91.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,274,304,6,1.0,tiền sử phẫu thuật / thủ thuật
91.txt,Thuốc trước khi nhập viện,MEDICATION_HISTORY,PAST_HISTORY,2,374,399,9,1.0,thuốc trước khi nhập viện
91.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,428,444,11,1.0,bệnh sử hiện tại
91.txt,Khám tại bệnh viện,HOSPITAL_ASSESSMENT,,1,900,918,22,1.0,khám tại bệnh viện
91.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1055,1073,29,1.0,kết quả xét nghiệm
92.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
92.txt,Bệnh sử  hiện tại,CURRENT_HISTORY,,1,90,107,4,1.0,bệnh sử hiện tại
92.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,112,127,5,1.0,lý do nhập viện
92.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,425,447,9,1.0,đánh giá tại bệnh viện
92.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,452,470,10,1.0,kết quả xét nghiệm
92.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,490,516,11,1.0,kết quả chẩn đoán hình ảnh
93.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,3,24,1,1.0,tiền sử bệnh nội khoa
93.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,82,98,4,1.0,bệnh sử hiện tại
93.txt,Khám tại bệnh viện,HOSPITAL_ASSESSMENT,,1,127,145,6,1.0,khám tại bệnh viện
93.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,199,225,8,1.0,kết quả chẩn đoán hình ảnh
93.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,275,301,9,1.0,các thủ thuật đã thực hiện
94.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
94.txt,Các bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,47,2,1.0,các bệnh mãn tính
94.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,143,159,6,1.0,bệnh sử hiện tại
94.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,164,179,7,1.0,lý do nhập viện
94.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,864,886,24,1.0,đánh giá tại bệnh viện
95.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
95.txt,Bệnh sử  hin tại,CURRENT_HISTORY,,1,82,98,4,1.0,bệnh sử hiện tại
95.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,103,118,5,1.0,lý do nhập viện
95.txt,Tình trạng lúc vào viện,IMMEDIATE_PRE_ADMISSION_STATUS,CURRENT_HISTORY,2,283,306,7,1.0,tình trạng lúc vào viện
95.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,651,673,19,1.0,đánh giá tại bệnh viện
96.txt,Tiền sử bệnh,PAST_HISTORY,,1,3,15,1,1.0,tiền sử bệnh
96.txt,Thuốc đã dùng trước đây,MEDICATION_HISTORY,PAST_HISTORY,2,200,223,4,1.0,thuốc đã dùng trước đây
96.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,373,389,7,1.0,bệnh sử hiện tại
96.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,390,405,8,1.0,lý do nhập viện
96.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,1094,1106,22,1.0,cận lâm sàng
96.txt,chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1270,1288,27,1.0,chẩn đoán hình ảnh
97.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
97.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,50,2,1.0,các bệnh lý mãn tính
97.txt,Bệnh sử hiện tại,CURRENT_HISTORY,,1,128,144,4,1.0,bệnh sử hiện tại
97.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,149,164,5,1.0,lý do nhập viện
97.txt,Thời điểm khởi phát triệu chứng,ADMISSION_REASON,CURRENT_HISTORY,2,224,255,6,1.0,thời điểm khởi phát triệu chứng
97.txt,Các triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,453,477,8,1.0,các triệu chứng hiện tại
97.txt,Khám tại bệnh viện,HOSPITAL_ASSESSMENT,,1,599,617,15,1.0,khám tại bệnh viện
97.txt,Dấu hiệu lâm sàng,CURRENT_SYMPTOMS,HOSPITAL_ASSESSMENT,2,622,639,16,1.0,dấu hiệu lâm sàng
97.txt,Kết quả xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,705,723,20,1.0,kết quả xét nghiệm
97.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,894,920,26,1.0,kết quả chẩn đoán hình ảnh
97.txt,chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,927,945,27,1.0,chẩn đoán hình ảnh
97.txt,Các thủ thuật đã thực hiện,PROCEDURE_SECTION,HOSPITAL_ASSESSMENT,2,1055,1081,28,1.0,các thủ thuật đã thực hiện
98.txt,Tiền sử bệnh nội khoa,PAST_HISTORY,,1,4,25,1,1.0,tiền sử bệnh nội khoa
98.txt,Bệnh mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,30,43,2,1.0,bệnh mãn tính
98.txt,Bệnh sử,CURRENT_HISTORY,,1,71,78,3,1.0,bệnh sử
98.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,79,94,4,1.0,lý do nhập viện
98.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,138,158,5,1.0,triệu chứng hiện tại
98.txt,Cận lâm sàng,HOSPITAL_ASSESSMENT,,1,187,199,8,1.0,cận lâm sàng
98.txt,Xét nghiệm,LAB_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,312,322,10,1.0,xét nghiệm
98.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,379,401,11,1.0,đánh giá tại bệnh viện
98.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,406,432,12,1.0,kết quả chẩn đoán hình ảnh
99.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
99.txt,Bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,21,37,2,1.0,bệnh lý mãn tính
99.txt,Tiền sử phẫu thuật / thủ thuật,PAST_HISTORY,,1,88,118,3,1.0,tiền sử phẫu thuật / thủ thuật
99.txt,Bệnh sử,CURRENT_HISTORY,,1,177,184,5,1.0,bệnh sử
99.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,189,204,6,1.0,lý do nhập viện
99.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,245,265,7,1.0,triệu chứng hiện tại
99.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,319,341,12,1.0,đánh giá tại bệnh viện
100.txt,Tiền sử bệnh,PAST_HISTORY,,1,4,16,1,1.0,tiền sử bệnh
100.txt,Các bệnh lý mãn tính,CHRONIC_DISEASES,PAST_HISTORY,2,96,116,3,1.0,các bệnh lý mãn tính
100.txt,Bệnh sử,CURRENT_HISTORY,,1,234,241,9,1.0,bệnh sử
100.txt,Lý do nhập viện,ADMISSION_REASON,CURRENT_HISTORY,2,246,261,10,1.0,lý do nhập viện
100.txt,Triệu chứng hiện tại,CURRENT_SYMPTOMS,CURRENT_HISTORY,2,294,314,11,1.0,triệu chứng hiện tại
100.txt,Đánh giá tại bệnh viện,HOSPITAL_ASSESSMENT,,1,1124,1146,23,1.0,đánh giá tại bệnh viện
100.txt,Kết quả chẩn đoán hình ảnh,IMAGING_RESULT_SECTION,HOSPITAL_ASSESSMENT,2,1280,1306,28,1.0,kết quả chẩn đoán hình ảnh
